station_id,name,lon,lat,elev_m,tzname,state
GDK,Dayton,-83.9927778,39.6907222,282.0,America/New_York,OH
MGY,DAYTON,-84.22486,39.58897,289.0,America/New_York,OH
DAY,DAYTON,-84.21861,39.90611,305.0,America/New_York,OH
DFI,DEFIANCE,-84.42881,41.3375,219.0,America/New_York,OH
DLZ,Delaware,-83.1148,40.2797,287.0,America/New_York,OH
FDY,FINDLAY,-83.66861,41.01361,247.0,America/New_York,OH
S24,Fremont,-83.0372,41.2957,201.0,America/New_York,OH
HAO,HAMILTON,-84.52194,39.36375,188.0,America/New_York,OH
I67,Harrison,-84.7743,39.2589,176.48842,America/New_York,OH
JRO,Jackson,-82.5778497,38.9813603,218.0,America/New_York,OH
I43,Jackson,-82.5778,38.9814,215.57729,America/New_York,OH
I95,Kenton,-83.6436,40.6107,310.0,America/New_York,OH
LHQ,LANCASTER,-82.6571,39.75564,260.0,America/New_York,OH
I68,Lebanon,-84.2532,39.4664,272.75012,America/New_York,OH
AOH,LIMA,-84.02667,40.70694,296.0,America/New_York,OH
UYF,London,-83.462,39.9327,320.22623,America/New_York,OH
LPR,LORAIN/ELYRIA,-82.17944,41.34611,241.0,America/New_York,OH
MFD,MANSFIELD,-82.52,40.82,395.0,America/New_York,OH
MNN,MARION,-83.06347,40.61625,301.0,America/New_York,OH
MRT,Marysville,-83.3516111,40.2246944,311.2,America/New_York,OH
MWO,Middletown,-84.3953,39.531,198.0,America/New_York,OH
10G,Millersburg,-81.9544,40.5372,366.0,America/New_York,OH
4I3,Mount Vernon,-82.5260833,40.3289167,363.0,America/New_York,OH
VTA,NEWARK,-82.46181,40.02466,268.0,America/New_York,OH
PHD,NEW PHILADELPHIA,-81.42361,40.47194,272.0,America/New_York,OH
OWX,Ottawa,-83.982,41.0356,229.34503,America/New_York,OH
OXD,Oxford,-84.7844,39.5022,315.96912,America/New_York,OH
PCW,Port Clinton,-82.8687,41.5163,173.9386,America/New_York,OH
PMH,Portsmouth,-82.847305,38.840472,199.98329,America/New_York,OH
POV,Ravenna,-81.2516251,41.2101822,365.0,America/New_York,OH
29G,Ravenna,-81.2516251,41.2101822,365.0,America/New_York,OH
LCK,RICKENBACKER ANG,-82.92781,39.81378,227.0,America/New_York,OH
SGH,Springfield,-83.8401601,39.8402903,320.3,America/New_York,OH
2G2,Steubenville,-80.7001,40.3594,362.0,America/New_York,OH
TOL,Toledo,-83.80539,41.58704,205.0,America/New_York,OH
TDZ,TOLEDO,-83.47639,41.56306,189.0,America/New_York,OH
I74,Urbana,-83.7534,40.1326,320.1153,America/New_York,OH
VNW,Van Wert County,-84.613,40.8633,236.5094,America/New_York,OH
VES,Versailles,-84.5319167,40.2044167,306.9,America/New_York,OH
AXV,Wapakoneta,-84.2989,40.4934,274.3009,America/New_York,OH
I23,Washington Court House,-83.4205,39.5704,297.0,America/New_York,OH
USE,Wauseon,-84.1272,41.6101,234.91637,America/New_York,OH
EOP,Waverly,-82.9283,39.166972,201.0,America/New_York,OH
LNN,Willoughby,-81.3898,41.684,188.73222,America/New_York,OH
ILN,WILMINGTON,-83.82167,39.42028,322.0,America/New_York,OH
BJJ,WOOSTER,-81.88825,40.87483,343.0,America/New_York,OH
FFO,WRIGHT PATERSON,-84.04833,39.82611,251.0,America/New_York,OH
YNG,YOUNGSTOWN,-80.67389,41.25444,360.0,America/New_York,OH
ZZV,ZANESVILLE,-81.89209,39.94445,268.0,America/New_York,OH
ADH,ADA_MUNICIPAL_AIRPORT,-96.6712,34.80426,310.0,America/Chicago,OK
AXS,Altus,-99.3384722,34.6988056,436.8,America/Chicago,OK
LTS,ALTUS AFB,-99.26668,34.66707,420.0,America/Chicago,OK
AVK,ALVA RGNL AIRPORT,-98.66995,36.77317,449.0,America/Chicago,OK
1F0,ARDMORE DOWNTOWN EXEC AIRPORT,-97.12265,34.14699,257.0,America/Chicago,OK
ADM,ARDMORE MUNICIPAL,-97.0195,34.3032,232.0,America/Chicago,OK
AQR,ATOKA MUNI AIRPORT,-96.15,34.4,180.0,America/Chicago,OK
BVO,BARTLESVILLE/PHILLI,-96.01115,36.76248,218.0,America/Chicago,OK
BKN,Blackwell,-97.3495833,36.7451111,313.9,America/Chicago,OK
CQB,CHANDLER MUNI AIRPORT,-96.82027,35.72382,300.0,America/Chicago,OK
CHK,CHICKASHA MUNI AIRPORT,-97.96769,35.09736,351.0,America/Chicago,OK
GCM,CLAREMORE RGNL AIRPORT,-95.48,36.29,221.0,America/Chicago,OK
CLK,Clinton,-98.9326878,35.5382542,492.3,America/Chicago,OK
CSM,CLINTON-SHERMAN,-99.2005,35.33984,586.0,America/Chicago,OK
CUH,Cushing,-96.7730528,35.949925,279.0,America/Chicago,OK
DUA,DURANT,-96.39453,33.94227,213.0,America/Chicago,OK
ELK,Elk City,-99.3943,35.4308,605.0704,America/Chicago,OK
RQO,El Reno,-98.0057875,35.4726719,431.9,America/Chicago,OK
WDG,ENID/WOODRING MUNI,-97.7911,36.3792,356.0,America/Chicago,OK
FSI,FORT SILL,-98.40334,34.64493,362.0,America/Chicago,OK
FDR,Frederick,-98.98762218,34.35307654,378.0,America/Chicago,OK
GAG,GAGE/SHATTUCK,-99.77642,36.29554,678.0,America/Chicago,OK
GMJ,GROVE MUNI AIRPORT,-94.73856,36.60678,254.0,America/Chicago,OK
GOK,GUTHRIE,-97.41561,35.84981,326.0,America/Chicago,OK
GUY,GUYMON,-101.50528,36.68167,952.0,America/Chicago,OK
DUC,HALLIBURTON FIELD AIRPORT/DUNCAN,-97.96,34.47,339.0,America/Chicago,OK
HBR,HOBART MUNICIPAL,-99.05139,34.99131,477.0,America/Chicago,OK
HHW,Hugo,-95.5419,34.0348,170.11453,America/Chicago,OK
4O4,Idabel,-94.8594,33.9094,144.0,America/Chicago,OK
1K8,Ketchum,-95.0135278,36.5463611,234.0,America/Chicago,OK
LAW,LAWTON MUNICIPAL,-98.41664,34.56771,338.0,America/Chicago,OK
MLC,MC ALESTER REGIONAL,-95.78306,34.88222,235.0,America/Chicago,OK
MIO,Miami Municipal,-94.8875,36.9092,244.03398,America/Chicago,OK
MKO,MUSKOGEE/DAVIS FLD,-95.36139,35.65667,186.0,America/Chicago,OK
OUN,NORMAN/WESTHEIMER,-97.47077,35.24352,357.0,America/Chicago,OK
RCE,OKC - Yukon,-97.8235556,35.4880833,412.7,America/Chicago,OK
OKC,Oklahoma City,-97.6006,35.3889,397.0,America/Chicago,OK
HSD,Oklahoma City Sundance,-97.7092,35.6019,359.9652,America/Chicago,OK
PWA,OKLAHOMA CITY/WILEY,-97.64706,35.53417,396.0,America/Chicago,OK
OKM,OKMULGEE MUNI AIRPORT,-95.95,35.67,220.0,America/Chicago,OK
PVJ,PAULS VALLEY MUNI AIRPORT,-97.22306,34.71083,295.0,America/Chicago,OK
PNC,PONCA CITY MUNI,-97.1,36.73,307.0,America/Chicago,OK
H71,Pryor,-95.3301,36.2254,187.54639,America/Chicago,OK
RKR,ROBERT S KERR AIRPORT/POTEAU,-94.62,35.02,138.0,America/Chicago,OK
JSV,SALLISAW MUNI AIRPORT,-94.80278,35.43806,161.0,America/Chicago,OK
OWP,Sand Springs,-96.1518,36.1753,270.6337,America/Chicago,OK
SRE,Seminole,-96.6751619,35.2746781,312.0,America/Chicago,OK
SNL,SHAWNEE MUNI AIRPORT,-96.94283,35.35731,327.0,America/Chicago,OK
GZL,Stigler,-95.0938889,35.2891111,182.6,America/Chicago,OK
SWO,STILLWATER MUNI,-97.08569,36.16122,300.0,America/Chicago,OK
TQH,TAHLEQUAH MUNI,-95.0,35.93,266.0,America/Chicago,OK
TIK,TINKER AFB,-97.38663,35.41474,394.0,America/Chicago,OK
TUL,TULSA INTL ARPT(AW),-95.88811,36.19839,206.0,America/Chicago,OK
RVS,TULSA/LLOYD JONES,-95.98464,36.03961,193.0,America/Chicago,OK
END,VANCE AFB/ENID,-97.9165,36.33917,398.0,America/Chicago,OK
JWG,WATONGA,-98.42075,35.86469,472.0,America/Chicago,OK
OJA,Weatherford,-98.6684903,35.5448294,489.2,America/Chicago,OK
WWR,WEST WOODWARD,-99.52267,36.438,667.0,America/Chicago,OK
S12,Albany,-123.0594,44.6378,69.0,America/Los_Angeles,OR
AST,ASTORIA/CLATSOP,-123.8825,46.1569,7.0,America/Los_Angeles,OR
UAO,AURORA STATE,-122.77,45.25,60.0,America/Los_Angeles,OR
BKE,BAKER MUNICIPAL,-117.80914,44.83735,1027.0,America/Los_Angeles,OR
BDN,Bend,-121.2002222,44.0945556,1054.6,America/Los_Angeles,OR
BOK,Brookings,-124.2900939,42.0745556,139.9,America/Los_Angeles,OR
4BK,BROOKINGS,-124.28333,42.05,24.0,America/Los_Angeles,OR
BNO,BURNS MUNI (AMO,-118.9564,43.595,1271.0,America/Los_Angeles,OR
CZK,CASCADE LOCKS STATE,-121.87889,45.67694,46.0,America/Los_Angeles,OR
CVO,Corvallis Muni,-123.28953,44.49711,75.0,America/Los_Angeles,OR
77S,Creswell Hobby Field,-123.0067,43.9308,162.28636,America/Los_Angeles,OR
EUG,EUGENE/MAHLON SWEET,-123.21197,44.12458,114.0,America/Los_Angeles,OR
6S2,Florence,-124.1113687,43.9828168,15.5,America/Los_Angeles,OR
4S1,Gold Beach,-124.4249223,42.4152977,6.0,America/Los_Angeles,OR
3S8,Grants Pass,-123.3886,42.509,337.9127,America/Los_Angeles,OR
HRI,HERMISTON,-119.26111,45.82583,195.0,America/Los_Angeles,OR
4S2,Hood River,-121.5365,45.6726,186.21645,America/Los_Angeles,OR
GCD,John Day,-118.9625,44.4041667,1126.8,America/Los_Angeles,OR
JSY,Joseph State,-117.2538,45.3595,1246.3575,America/Los_Angeles,OR
LMT,KLAMATH FALLS/KINGS,-121.72417,42.14694,1247.0,America/Los_Angeles,OR
LGD,LA GRANDE (AWOS),-118.00711,45.29022,827.0,America/Los_Angeles,OR
LKV,LAKEVIEW (AWOS),-120.39908,42.16111,1441.0,America/Los_Angeles,OR
9S9,Lexington,-119.6903,45.4541,487.4669,America/Los_Angeles,OR
S33,Madras City,-121.1551,44.6702,736.2697,America/Los_Angeles,OR
MMV,MCMINNVILLE MUNICIPAL AIRPORT,-123.13607,45.19455,48.0,America/Los_Angeles,OR
MEH,Meacham,-118.42472,45.51139,1236.0,America/Los_Angeles,OR
MFR,MEDFORD/JACKSON CO.,-122.8722,42.3811,405.0,America/Los_Angeles,OR
JNW,NEWPORT,-124.06667,44.58333,48.0,America/Los_Angeles,OR
ONP,NEWPORT MUNICIP,-124.05792,44.58036,48.0,America/Los_Angeles,OR
OTH,North Bend,-124.243737,43.419462,2.1607084,America/Los_Angeles,OR
ONO,ONTARIO MUNICIPAL,-117.01278,44.02056,668.0,America/Boise,OR
PDT,PENDLETON MUNICIPAL,-118.84144,45.69506,456.0,America/Los_Angeles,OR
HIO,PORTLAND/HILLSBORO,-122.95019,45.54061,62.0,America/Los_Angeles,OR
PDX,PORTLAND INTL ARPT,-122.60028,45.59083,12.0,America/Los_Angeles,OR
TTD,Portland - Troutdale,-122.40983682,45.55101172,-0.15002128,America/Los_Angeles,OR
S39,Prineville,-120.9038,44.287,986.0,America/Los_Angeles,OR
RDM,REDMOND (AWOS),-121.15,44.25389,938.0,America/Los_Angeles,OR
REO,ROME,-117.86444,42.59056,1235.0,America/Boise,OR
RBG,ROSEBURG MUNICIPAL,-123.35586,43.23878,160.0,America/Los_Angeles,OR
SLE,SALEM/MCNARY,-123.0025,44.90953,61.0,America/Los_Angeles,OR
SPB,SCAPPOOSE INDUSTRIAL APK (1S4),-122.86,45.77,17.0,America/Los_Angeles,OR
SXT,Sexton Summit,-123.36417,42.60028,1171.0,America/Los_Angeles,OR
S21,Sunriver,-121.4531,43.8763,1267.1844,America/Los_Angeles,OR
TMK,Tillamook,-123.8143839,45.4182419,11.0,America/Los_Angeles,OR
XLL,Allentown,-75.4883056,40.5702778,122.0,America/New_York,PA
JVU,Allentown,-75.4883,40.5703,122.0,America/New_York,PA
ABE,ALLENTOWN-BETHLEHEM,-75.44917,40.65083,117.0,America/New_York,PA
AOO,ALTOONA/BLAIR CO.,-78.32003,40.29636,458.0,America/New_York,PA
BVI,BEAVER FALLS ARPT,-80.39144,40.77247,382.0,America/New_York,PA
HMZ,Bedford,-78.5122,40.0853,350.62582,America/New_York,PA
BFD,BRADFORD REGIONAL,-78.64012,41.80307,653.0,America/New_York,PA
BTP,BUTLER CO. (AWOS),-79.94972,40.77694,380.0,America/New_York,PA
FIG,CLEARFIELD-LAWRENCE APT(WAS N97),-78.41167,41.04667,462.0,America/New_York,PA
MQS,Coatesville,-75.8654722,39.9789722,201.2,America/New_York,PA
CTH,Coatesville,-75.865472,39.9789722,196.0,America/New_York,PA
VVS,Connellsville,-79.6575,39.9581,372.71487,America/New_York,PA
DYL,DOYLESTOWN AIRPORT,-75.12234,40.33305,120.0,America/New_York,PA
DUJ,DU BOIS (AWOS),-78.9,41.18,554.0,America/New_York,PA
ERI,ERIE INTL AIRPORT,-80.18,42.08,225.0,America/New_York,PA
RYT,Fountain Dale,-77.43,39.734,274.0,America/New_York,PA
FKL,FRANKLIN(AWOS),-79.86036,41.37787,469.0,America/New_York,PA
CXY,HARRISBURG/CAPITAL,-76.85147,40.21714,106.0,America/New_York,PA
HZL,Hazelton,-75.9949,40.9868,488.81073,America/New_York,PA
IDI,INDIANA/STEWART FLD,-79.10553,40.63222,429.0,America/New_York,PA
JST,JOHNSTOWN/CAMBRIA,-78.83394,40.31611,696.0,America/New_York,PA
LNS,LANCASTER,-76.29444,40.12028,123.0,America/New_York,PA
LBE,LATROBE/WESTMORLAND,-79.4048,40.27594,361.0,America/New_York,PA
22N,Lehighton,-75.7615,40.8095,158.07216,America/New_York,PA
XIF,Liberty - Raven Rock,-77.43,39.729,347.64053,America/New_York,PA
GKJ,MEADVILLE,-80.21472,41.62653,428.0,America/New_York,PA
MDT,MIDDLETOWN/OLMSTED,-76.76333,40.19361,94.0,America/New_York,PA
MPO,MT POCONO,-75.37944,41.13889,577.0,America/New_York,PA
MUI,MUIR AAF/INDIANTOWN,-76.56933,40.43483,149.0,America/New_York,PA
UCP,New Castle,-80.4133719,41.0253378,326.7,America/New_York,PA
CKZ,Perkasie,-75.2904722,40.3891944,165.06905,America/New_York,PA
PHL,Philadelphia Intl,-75.22662535,39.87335377,2.0,America/New_York,PA
PNE,PHILADELPHIA NE,-75.01335,40.0789,37.0,America/New_York,PA
LOM,PHILADELPHIA/WINGS FIELD,-75.26514,40.13756,92.0,America/New_York,PA
PSB,PHILIPSBURG/MID-ST,-78.08734,40.88439,594.0,America/New_York,PA
AGC,PITTSBURGH/ALLEGHEN,-79.92167,40.35472,382.0,America/New_York,PA
PIT,PITTSBURGH INTL,-80.23286,40.49147,373.0,America/New_York,PA
PTW,POTTSTOWN LIMERICK AIRPORT,-75.55722,40.23833,94.0,America/New_York,PA
ZER,Pottsville,-76.3731,40.7065,515.0,America/New_York,PA
UKT,QUAKERTOWN_ARPT,-75.38193,40.43521,160.0,America/New_York,PA
RDG,READING/SPAATZ FLD,-75.96525,40.3785,105.0,America/New_York,PA
RVL,Reedsville,-77.6268,40.6774,246.76106,America/New_York,PA
SEG,SELINSGROVE,-76.86389,40.82056,137.0,America/New_York,PA
N79,Shamokin,-76.5525,40.8369,262.0,America/New_York,PA
2G9,Somerset,-79.015,40.0389,679.9938,America/New_York,PA
UNV,STATE COLLEGE,-77.85,40.85,378.0,America/New_York,PA
OYM,St Marys,-78.5026,41.4125,579.1905,America/New_York,PA
THV,THOMASVILLE/YORK,-76.87303,39.917,148.0,America/New_York,PA
AFJ,Washington County,-80.28498285,40.13627663,357.0,America/New_York,PA
N38,Wellsboro,-77.3965,41.7279,572.8793,America/New_York,PA
OQN,West Chester,-75.5803,39.9889,139.3616,America/New_York,PA
AVP,Wilkes-Barre/Scranton,-75.72267,41.33347,290.0,America/New_York,PA
IPT,WILLIAMSPORT,-76.92167,41.24333,160.0,America/New_York,PA
NXX,WILLOW GROVE NAS,-75.15,40.2,110.0,America/New_York,PA
PJC,Zelienople,-80.1624,40.8009,272.68625,America/New_York,PA
BID,BLOCK ISLAND (AWOS),-71.58,41.17,33.0,America/New_York,RI
UUU,NEWPORT,-71.28154,41.53244,29.0,America/New_York,RI
OQU,N. KINGSTON/QUONSET,-71.41214,41.59714,6.0,America/New_York,RI
SFZ,PAWTUCKET (AWOS),-71.49138,41.92076,134.0,America/New_York,RI
PVD,PROVIDENCE/GREEN,-71.4325,41.7219,19.0,America/New_York,RI
WST,Westerly,-71.7989,41.3497,24.0,America/New_York,RI
AIK,Aiken,-81.6850363,33.6493758,160.9,America/New_York,SC
AQX,Allendale,-81.2703,32.9951,48.706158,America/New_York,SC
AND,ANDERSON CO AIRPORT,-82.70939,34.49458,238.0,America/New_York,SC
BNL,Barnwell,-81.3883333,33.2577778,75.0,America/New_York,SC
ARW,Beaufort,-80.6343542,32.4121611,3.0,America/New_York,SC
NBC,BEAUFORT MCAS,-80.72316,32.47741,12.0,America/New_York,SC
BBP,Bennettsville,-79.7343594,34.6217086,44.8,America/New_York,SC
CDN,Camden,-80.5648611,34.2835833,92.0,America/New_York,SC
CHS,Charleston,-80.0405,32.8986,10.024509,America/New_York,SC
JZI,Charleston Exec,-80.0029167,32.7008611,5.2,America/New_York,SC
CQW,Cheraw,-79.9570042,34.712875,72.8,America/New_York,SC
DCM,Chester,-81.1957778,34.7893333,199.9,America/New_York,SC
CEU,CLEMSON/OCONEE COUNTY,-82.88681,34.67192,272.0,America/New_York,SC
CAE,COLUMBIA METRO,-81.1181,33.9419,69.0,America/New_York,SC
CUB,COLUMBIA OWENS DOWNTOWN AIRPORT,-80.99377,33.97199,59.0,America/New_York,SC
HYW,Conway,-79.1221763,33.8284875,10.7,America/New_York,SC
UDG,DARLINGTON COUNTY JETPORT,-79.89,34.45,59.0,America/New_York,SC
FLO,FLORENCE REGIONAL,-79.72389,34.18536,45.0,America/New_York,SC
GGE,Georgetown,-79.3195833,33.3116944,11.9,America/New_York,SC
GYH,Greenville,-82.376415,34.7583192,291.0,America/New_York,SC
GMU,Greenville - Downtown,-82.349,34.8419,304.0,America/New_York,SC
GSP,Greenville - Spartanburg,-82.21251743,34.90613863,294.0,America/New_York,SC
GRD,GREENWOOD COUNTY AIRPORT,-82.16,34.25,192.0,America/New_York,SC
HVS,Hartsville,-80.1192222,34.4030833,110.9,America/New_York,SC
HXD,Hilton Head Island,-80.6975,32.2244,5.0,America/New_York,SC
CKI,Kingstree,-79.8569722,33.7172222,20.4,America/New_York,SC
LKR,Lancaster,-80.8544421,34.7229784,148.1,America/New_York,SC
LUX,Laurens,-81.9471944,34.5070556,212.4,America/New_York,SC
MNI,Manning,-80.2086667,33.5871111,31.4,America/New_York,SC
MAO,Marion,-79.3347222,34.1811667,28.0,America/New_York,SC
MMT,MCENTIRE ANG BASE,-80.8,33.92,77.0,America/New_York,SC
MKS,Moncks Corner,-80.03625,33.1855,22.3,America/New_York,SC
LRO,Mount Pleasant,-79.7828611,32.8978333,3.7,America/New_York,SC
MYR,MYRTLE BEACH(CIV),-78.93,33.68,8.0,America/New_York,SC
EOE,Newberry,-81.6397222,34.3092778,173.1,America/New_York,SC
XNO,North Air Force,-81.0701,33.6117,91.32398,America/New_York,SC
CRE,NORTH MYRTLE BEACH,-78.72394,33.81175,10.0,America/New_York,SC
OGB,ORANGEBURG,-80.8595,33.4568,60.0,America/New_York,SC
LQK,Pickens County,-82.7029,34.81,308.0,America/New_York,SC
3J1,Ridgeland,-80.993,32.49685,24.0,America/New_York,SC
UZA,ROCK HILL (WAS 29J),-81.05717,34.98783,202.0,America/New_York,SC
SSC,SHAW AFB/SUMTER,-80.47,33.97,74.0,America/New_York,SC
SPA,Spartanburg,-81.9565,34.9157222,244.1,America/New_York,SC
DYB,Summersville,-80.2793333,33.0634444,17.1,America/New_York,SC
SMS,Sumter,-80.3613289,33.9950256,55.5,America/New_York,SC
35A,Union,-81.6412,34.687,181.31224,America/New_York,SC
RBW,Walterboro,-80.6406111,32.921,30.8,America/New_York,SC
FDW,Winnsboro,-81.1088056,34.3154722,175.9,America/New_York,SC
ABR,ABERDEEN,-98.42,45.45,394.99753,America/Chicago,SD
EFC,BELLE FOURCHE,-103.86199,44.73421,966.0,America/Denver,SD
BTN,Britton,-97.7428,45.815027,397.85605,America/Chicago,SD
BKX,BROOKINGS,-96.81694,44.30483,490.28162,America/Chicago,SD
2WX,BUFFALO,-103.54639,45.60444,919.06866,America/Denver,SD
9V9,CHAMBERLAIN,-99.31833,43.76667,509.75662,America/Chicago,SD
CUT,CUSTER,-103.61139,43.73306,1686.81,America/Denver,SD
6E5,Desmet,-97.55816,44.4330475,526.0,America/Chicago,SD
RCA,ELLSWORTH AFB,-103.10357,44.14509,977.4339,America/Denver,SD
D07,FAITH,-102.02,45.03,778.5037,America/Denver,SD
0D8,Gettysburg,-99.9528,44.986611,628.0,America/Chicago,SD
HON,HURON,-98.22856,44.38519,384.37134,America/Chicago,SD
Y22,LEMMON,-102.16666,45.91666,771.00116,America/Denver,SD
LEM,LEMMON US12,-102.10618,45.9187,782.37494,America/Denver,SD
MDS,Madison,-97.0859333,44.0159722,520.79846,America/Chicago,SD
1D1,Milbank,-96.566,45.23049,342.0,America/Chicago,SD
MHE,MITCHELL,-98.03861,43.77483,395.72662,America/Chicago,SD
MBG,MOBRIDGE,-100.40778,45.54639,515.16785,America/Chicago,SD
98D,Onida,-100.1039,44.7014,570.0,America/Chicago,SD
PHP,PHILIP,-101.6,44.05,671.74414,America/Denver,SD
PIR,PIERRE,-100.28597,44.38269,522.0275,America/Chicago,SD
IEN,PINE RIDGE,-102.51101,43.02251,1008.83746,America/Denver,SD
RAP,RAPID CITY,-103.05736,44.04533,964.70654,America/Denver,SD
1D8,Redfield,-98.5295,44.8625,397.0,America/Chicago,SD
SUO,Rosebud,-100.8594936,43.2584572,823.0,America/Chicago,SD
FSD,SIOUX FALLS,-96.75361,43.57694,428.94208,America/Chicago,SD
8D3,SISSETON,-96.99139,45.66889,351.80692,America/Chicago,SD
SPF,Spearfish,-103.7829583,44.4803222,1186.1672,America/Denver,SD
49B,Sturgis,-103.3777239,44.418677,985.0,America/Denver,SD
VMR,Vermillion,-96.93425,42.7652778,349.0,America/Chicago,SD
AGZ,Wagner,-98.2963,43.0641,447.0,America/Chicago,SD
ATY,WATERTOWN,-97.15472,44.91397,525.8819,America/Chicago,SD
SFD,Winner,-99.8421,43.3902,612.30695,America/Chicago,SD
ICR,WINNER,-99.84217,43.39026,611.9321,America/Chicago,SD
YKN,YANKTON,-97.38594,42.91669,389.5385,America/Chicago,SD
MMI,Athens,-84.5626,35.3973,245.04639,America/New_York,TN
M08,Bolivar,-89.0434,35.2145,149.5601,America/Chicago,TN
TRI,BRISTOL/TRI-CITY,-82.40742,36.47522,463.0,America/New_York,TN
CHA,CHATTANOOGA/LOVELL,-85.20381,35.03528,210.0,America/New_York,TN
CKV,CLARKSVILLE/OUTLAW,-87.41495,36.62188,168.0,America/Chicago,TN
RZR,Cleveland,-84.7998,35.2115,242.88419,America/New_York,TN
MRC,Columbia,-87.1791,35.5544,200.75005,America/Chicago,TN
M04,Covington,-89.5872,35.5834,81.61184,America/Chicago,TN
CSV,CROSSVILLE MEMORIAL,-85.08498,35.95129,573.0,America/Chicago,TN
2A0,Dayton,-84.9322,35.4817,214.8747,America/New_York,TN
M02,Dickson,-87.4298333,36.1279444,262.0,America/Chicago,TN
DYR,DYERSBURG(AWOS),-89.40658,35.99797,103.0,America/Chicago,TN
0A9,Elizabethton,-82.1734167,36.3712222,486.0,America/New_York,TN
UCY,Everett-Stewart,-88.9857,36.3797,97.541595,America/Chicago,TN
FYM,Fayetteville,-86.564,35.0597,296.0,America/Chicago,TN
EOD,Fort Campbell,-87.48145,36.5676526,178.0,America/Chicago,TN
M33,Gallatin,-86.4088,36.3768,170.0,America/Chicago,TN
GCY,Greenville,-82.8109908,36.1960129,487.0846,America/New_York,TN
HZD,Huntingdon,-88.4654,36.089,142.96805,America/Chicago,TN
JAU,Jacksboro,-84.163,36.3341,349.91208,America/New_York,TN
MKL,JACKSON/MCKELLAR,-88.91667,35.59306,132.0,America/Chicago,TN
JWN,John C Tune,-86.8867,36.1824,147.0,America/Chicago,TN
DKX,Knoxville Downtown,-83.8737,35.9638,251.1181,America/New_York,TN
TYS,KNOXVILLE MUNICIPAL,-83.9858,35.8181,299.0,America/New_York,TN
2M2,Lawrenceburg,-87.2579,35.2343,281.34207,America/Chicago,TN
M54,Lebanon,-86.3157,36.1904,171.0,America/Chicago,TN
PVE,Levington - Parson Beech River,-88.1954,35.6564,153.90102,America/Chicago,TN
LUG,Lewisburg-Ellington,-86.803,35.5136,217.0,America/Chicago,TN
8A3,Livingston,-85.3116,36.4121,409.0,America/Chicago,TN
MNV,Madisonville,-84.3804,35.5452,306.08548,America/New_York,TN
RNC,Mc Minnville,-85.8438172,35.6987094,309.0,America/Chicago,TN
M01,Memphis - General Dewitt Spain,-90.054,35.2007,68.0,America/Chicago,TN
MEM,MEMPHIS INTL ARPT,-89.985,35.06111,87.0,America/Chicago,TN
NQA,MEMPHIS NAS,-89.87028,35.35667,98.0,America/Chicago,TN
2M8,Millington,-89.9315,35.279,74.0,America/Chicago,TN
MOR,Morristown Moore-Murrell,-83.3754,36.1794,392.4397,America/New_York,TN
MBT,Murfreesboro,-86.3775,35.8775,187.0,America/Chicago,TN
BNA,NASHVILLE METRO,-86.68917,36.11889,180.0,America/Chicago,TN
OQT,OAK RIDGE,-84.23362,36.02304,277.0,America/New_York,TN
SCX,Oneida Scott,-84.5858,36.4557,462.0712,America/New_York,TN
PHT,Paris,-88.3844,36.3359,173.78418,America/Chicago,TN
1M5,Portland,-86.4769,36.5929,244.0,America/Chicago,TN
GZS,Pulaski,-87.0568,35.1537,200.87474,America/Chicago,TN
RKW,Rockwood,-84.6897,35.9223,504.0,America/Chicago,TN
SNH,Savannah,-88.2167,35.1703,141.1841,America/Chicago,TN
GKT,Sevierville,-83.5287,35.8578,301.31348,America/New_York,TN
SYI,Shelbyville,-86.4425,35.5594,243.0,America/Chicago,TN
SZY,Sibley,-88.4984,35.2029,182.92949,America/Chicago,TN
MQY,SMYRNA,-86.52008,36.00897,166.0,America/Chicago,TN
FYE,Somerville,-89.3929,35.2061,132.87497,America/Chicago,TN
SRB,Sparta,-85.5307,36.0559,307.91287,America/Chicago,TN
M91,Springfield,-86.9189,36.5363,211.10802,America/Chicago,TN
XNX,Sumner,-86.4084,36.3751,167.91992,America/Chicago,TN
THA,Tullahoma,-86.2467,35.38,330.0,America/Chicago,TN
BGF,Winchester,-86.0661667,35.1775278,296.0,America/Chicago,TN
ABI,Abilene,-99.68208563,32.41062851,544.9975,America/Chicago,TX
GYF,Alaminos Canyon Block 857,-94.898,26.129,65.0,America/Chicago,TX
ALI,ALICE INTL AIRPORT,-98.02694,27.74089,54.0,America/Chicago,TX
E38,ALPINE,-103.684,30.384,1376.0,America/Chicago,TX
AMA,Amarillo - Rick Husband Intl,-101.70592,35.21936,1099.0,America/Chicago,TX
E11,Andews,-102.5295,32.3311,963.14166,America/Chicago,TX
LBX,ANGLETON/LAKE JACKS,-95.46208,29.10864,8.0,America/Chicago,TX
GKY,ARLINGTON (WAS F54),-97.09428,32.66386,192.0,America/Chicago,TX
F44,Athens,-95.8283531,32.1638478,135.39607,America/Chicago,TX
ATA,Atlanta,-94.1953,33.1018,81.0,America/Chicago,TX
EDC,Austin,-97.56213,30.39255,187.5,America/Chicago,TX
BSM,Austin - Bergstrom AFB (BSM),-97.6699,30.1945,148.70668,America/Chicago,TX
AUS,Austin Bergstrom Intl,-97.67987,30.18304,146.0,America/Chicago,TX
